item_uuid,Item Label,cite,statement_cite,statement_cite_html
b0598fd2-3781-4902-b6e7-a80fc9d2dde3,Record 975,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 975 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/b0598fd2-3781-4902-b6e7-a80fc9d2dde3> ARK (Archive): https://n2t.net/ark:/28722/k2n305685","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 975 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/b0598fd2-3781-4902-b6e7-a80fc9d2dde3> ARK (Archive): https://n2t.net/ark:/28722/k2n305685","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 975 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/b0598fd2-3781-4902-b6e7-a80fc9d2dde3"" target=""_blank"">https://opencontext.org/subjects/b0598fd2-3781-4902-b6e7-a80fc9d2dde3</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2n305685"">https://n2t.net/ark:/28722/k2n305685</a>"
98b24b01-6806-4203-bfd4-3467c0a84f2c,Record 976.5,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 976.5 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/98b24b01-6806-4203-bfd4-3467c0a84f2c> ARK (Archive): https://n2t.net/ark:/28722/k2wm1kt7f","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 976.5 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/98b24b01-6806-4203-bfd4-3467c0a84f2c> ARK (Archive): https://n2t.net/ark:/28722/k2wm1kt7f","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 976.5 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/98b24b01-6806-4203-bfd4-3467c0a84f2c"" target=""_blank"">https://opencontext.org/subjects/98b24b01-6806-4203-bfd4-3467c0a84f2c</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2wm1kt7f"">https://n2t.net/ark:/28722/k2wm1kt7f</a>"
4cbae5eb-9ae8-40d6-bc07-be3c44a0edec,Record 976,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 976 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/4cbae5eb-9ae8-40d6-bc07-be3c44a0edec> ARK (Archive): https://n2t.net/ark:/28722/k2rv0w15p","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 976 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/4cbae5eb-9ae8-40d6-bc07-be3c44a0edec> ARK (Archive): https://n2t.net/ark:/28722/k2rv0w15p","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 976 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/4cbae5eb-9ae8-40d6-bc07-be3c44a0edec"" target=""_blank"">https://opencontext.org/subjects/4cbae5eb-9ae8-40d6-bc07-be3c44a0edec</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2rv0w15p"">https://n2t.net/ark:/28722/k2rv0w15p</a>"
f51f0073-4d92-4bc2-885d-928422af40cb,Record 977,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 977 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/f51f0073-4d92-4bc2-885d-928422af40cb> ARK (Archive): https://n2t.net/ark:/28722/k2183m313","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 977 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/f51f0073-4d92-4bc2-885d-928422af40cb> ARK (Archive): https://n2t.net/ark:/28722/k2183m313","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 977 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/f51f0073-4d92-4bc2-885d-928422af40cb"" target=""_blank"">https://opencontext.org/subjects/f51f0073-4d92-4bc2-885d-928422af40cb</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2183m313"">https://n2t.net/ark:/28722/k2183m313</a>"
8044c7d6-6543-4324-81c2-6389554c18e7,Record 978,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 978 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/8044c7d6-6543-4324-81c2-6389554c18e7> ARK (Archive): https://n2t.net/ark:/28722/k25149w2c","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 978 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/8044c7d6-6543-4324-81c2-6389554c18e7> ARK (Archive): https://n2t.net/ark:/28722/k25149w2c","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 978 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/8044c7d6-6543-4324-81c2-6389554c18e7"" target=""_blank"">https://opencontext.org/subjects/8044c7d6-6543-4324-81c2-6389554c18e7</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k25149w2c"">https://n2t.net/ark:/28722/k25149w2c</a>"
c011fb61-eff9-4e8f-ac56-0ee7cb97b911,Record 979,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 979 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/c011fb61-eff9-4e8f-ac56-0ee7cb97b911> ARK (Archive): https://n2t.net/ark:/28722/k28s51p66","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 979 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/c011fb61-eff9-4e8f-ac56-0ee7cb97b911> ARK (Archive): https://n2t.net/ark:/28722/k28s51p66","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 979 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/c011fb61-eff9-4e8f-ac56-0ee7cb97b911"" target=""_blank"">https://opencontext.org/subjects/c011fb61-eff9-4e8f-ac56-0ee7cb97b911</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k28s51p66"">https://n2t.net/ark:/28722/k28s51p66</a>"
2ebbfdf8-998f-4300-a31a-26b492ea6463,Record 980,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 980 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/2ebbfdf8-998f-4300-a31a-26b492ea6463> ARK (Archive): https://n2t.net/ark:/28722/k2dj5rh0k","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 980 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/2ebbfdf8-998f-4300-a31a-26b492ea6463> ARK (Archive): https://n2t.net/ark:/28722/k2dj5rh0k","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 980 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/2ebbfdf8-998f-4300-a31a-26b492ea6463"" target=""_blank"">https://opencontext.org/subjects/2ebbfdf8-998f-4300-a31a-26b492ea6463</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2dj5rh0k"">https://n2t.net/ark:/28722/k2dj5rh0k</a>"
ed482e12-4e4a-47ad-91e1-5807cfe0a469,Record 981,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 981 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/ed482e12-4e4a-47ad-91e1-5807cfe0a469> ARK (Archive): https://n2t.net/ark:/28722/k2j96g96p","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 981 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/ed482e12-4e4a-47ad-91e1-5807cfe0a469> ARK (Archive): https://n2t.net/ark:/28722/k2j96g96p","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 981 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/ed482e12-4e4a-47ad-91e1-5807cfe0a469"" target=""_blank"">https://opencontext.org/subjects/ed482e12-4e4a-47ad-91e1-5807cfe0a469</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2j96g96p"">https://n2t.net/ark:/28722/k2j96g96p</a>"
2936698c-4a66-4530-8583-796cc02dcf78,Record 982,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 982 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/2936698c-4a66-4530-8583-796cc02dcf78> ARK (Archive): https://n2t.net/ark:/28722/k2p27641x","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 982 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/2936698c-4a66-4530-8583-796cc02dcf78> ARK (Archive): https://n2t.net/ark:/28722/k2p27641x","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 982 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/2936698c-4a66-4530-8583-796cc02dcf78"" target=""_blank"">https://opencontext.org/subjects/2936698c-4a66-4530-8583-796cc02dcf78</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2p27641x"">https://n2t.net/ark:/28722/k2p27641x</a>"
379bcf78-8247-42fc-8280-da03c7443e69,Record 983,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 983 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/379bcf78-8247-42fc-8280-da03c7443e69> ARK (Archive): https://n2t.net/ark:/28722/k2st7wx2h","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 983 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/379bcf78-8247-42fc-8280-da03c7443e69> ARK (Archive): https://n2t.net/ark:/28722/k2st7wx2h","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 983 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/379bcf78-8247-42fc-8280-da03c7443e69"" target=""_blank"">https://opencontext.org/subjects/379bcf78-8247-42fc-8280-da03c7443e69</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2st7wx2h"">https://n2t.net/ark:/28722/k2st7wx2h</a>"
4bbbc9d0-7fc2-4586-bb0a-fd0d817644ae,Record 984,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 984 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/4bbbc9d0-7fc2-4586-bb0a-fd0d817644ae> ARK (Archive): https://n2t.net/ark:/28722/k2xg9xb59","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 984 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/4bbbc9d0-7fc2-4586-bb0a-fd0d817644ae> ARK (Archive): https://n2t.net/ark:/28722/k2xg9xb59","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 984 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/4bbbc9d0-7fc2-4586-bb0a-fd0d817644ae"" target=""_blank"">https://opencontext.org/subjects/4bbbc9d0-7fc2-4586-bb0a-fd0d817644ae</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2xg9xb59"">https://n2t.net/ark:/28722/k2xg9xb59</a>"
ba02824c-b667-408b-a037-d1a3c91804a8,Record 985,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 985 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/ba02824c-b667-408b-a037-d1a3c91804a8> ARK (Archive): https://n2t.net/ark:/28722/k2280mz7c","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 985 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/ba02824c-b667-408b-a037-d1a3c91804a8> ARK (Archive): https://n2t.net/ark:/28722/k2280mz7c","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 985 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/ba02824c-b667-408b-a037-d1a3c91804a8"" target=""_blank"">https://opencontext.org/subjects/ba02824c-b667-408b-a037-d1a3c91804a8</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2280mz7c"">https://n2t.net/ark:/28722/k2280mz7c</a>"
69fb2d94-a4e4-4e3a-8fce-bd3f074da72e,Record 986,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 986 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/69fb2d94-a4e4-4e3a-8fce-bd3f074da72e> ARK (Archive): https://n2t.net/ark:/28722/k2611bs14","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 986 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/69fb2d94-a4e4-4e3a-8fce-bd3f074da72e> ARK (Archive): https://n2t.net/ark:/28722/k2611bs14","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 986 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/69fb2d94-a4e4-4e3a-8fce-bd3f074da72e"" target=""_blank"">https://opencontext.org/subjects/69fb2d94-a4e4-4e3a-8fce-bd3f074da72e</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2611bs14"">https://n2t.net/ark:/28722/k2611bs14</a>"
e9d6acbb-cf87-407b-a709-464bd84412ae,Record 987,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 987 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/e9d6acbb-cf87-407b-a709-464bd84412ae> ARK (Archive): https://n2t.net/ark:/28722/k29s22k4g","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 987 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/e9d6acbb-cf87-407b-a709-464bd84412ae> ARK (Archive): https://n2t.net/ark:/28722/k29s22k4g","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 987 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/e9d6acbb-cf87-407b-a709-464bd84412ae"" target=""_blank"">https://opencontext.org/subjects/e9d6acbb-cf87-407b-a709-464bd84412ae</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k29s22k4g"">https://n2t.net/ark:/28722/k29s22k4g</a>"
e397862f-efde-4192-b62c-eaa3eec4c039,Sherd 1670,"Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1670 from Asia/Turkey/Kinet/Op L"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/e397862f-efde-4192-b62c-eaa3eec4c039> ARK (Archive): https://n2t.net/ark:/28722/k2bp0f98w","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1670 from Asia/Turkey/Kinet/Op L"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/e397862f-efde-4192-b62c-eaa3eec4c039> ARK (Archive): https://n2t.net/ark:/28722/k2bp0f98w","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1670 from Asia/Turkey/Kinet/Op L"", in <em>Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/e397862f-efde-4192-b62c-eaa3eec4c039"" target=""_blank"">https://opencontext.org/subjects/e397862f-efde-4192-b62c-eaa3eec4c039</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2bp0f98w"">https://n2t.net/ark:/28722/k2bp0f98w</a>"
ebd15e3c-9f11-439e-96cc-3b838836d87d,Sherd 1671,"Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1671 from Asia/Turkey/Kinet/Op L"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/ebd15e3c-9f11-439e-96cc-3b838836d87d> ARK (Archive): https://n2t.net/ark:/28722/k2gf15415","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1671 from Asia/Turkey/Kinet/Op L"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/ebd15e3c-9f11-439e-96cc-3b838836d87d> ARK (Archive): https://n2t.net/ark:/28722/k2gf15415","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1671 from Asia/Turkey/Kinet/Op L"", in <em>Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/ebd15e3c-9f11-439e-96cc-3b838836d87d"" target=""_blank"">https://opencontext.org/subjects/ebd15e3c-9f11-439e-96cc-3b838836d87d</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2gf15415"">https://n2t.net/ark:/28722/k2gf15415</a>"
2f4e29a6-6204-4004-b29c-cc73233737e0,Sherd 1708,"Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1708 from Asia/Turkey/Kinet/Op L"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/2f4e29a6-6204-4004-b29c-cc73233737e0> ARK (Archive): https://n2t.net/ark:/28722/k2834560d","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1708 from Asia/Turkey/Kinet/Op L"", in Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA. <https://opencontext.org/subjects/2f4e29a6-6204-4004-b29c-cc73233737e0> ARK (Archive): https://n2t.net/ark:/28722/k2834560d","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Marie-Henriette Gates, Peter Grave, Lisa Kealhofer, Ben Marsh (2018) ""Sherd 1708 from Asia/Turkey/Kinet/Op L"", in <em>Differentiating local from nonlocal ceramic production at Late Bronze Age/Iron Age Kinet Höyük using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/2f4e29a6-6204-4004-b29c-cc73233737e0"" target=""_blank"">https://opencontext.org/subjects/2f4e29a6-6204-4004-b29c-cc73233737e0</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2834560d"">https://n2t.net/ark:/28722/k2834560d</a>"
